SEQUENCE1,SEQUENCE2,SEQUENCE3,SEQUENCE4,ORG,OBJ,PROJECT,ACCOUNT,ACCOUNT DESCRIPTION,TYPE,ORIGINAL APPROP
6100,41,4130,521900,61000540,521900,,6100-41-41-4130-413050-000000-099-521900-,Fees - Other,E,0
6100,41,4130,521900,61414037,521900,,6100-41-41-4130-413050-000000-000-521900-,Fees - Other,E,300
6100,41,4130,521900,61414063,521900,,6100-41-41-4130-413001-000000-000-521900-,Fees - Other,E,1273
6100,41,4130,521900,61414064,521900,,6100-41-41-4130-413002-000000-000-521900-,Fees - Other,E,0
6100,41,4130,521910,61000510,521910,,6100-41-41-4130-413001-000000-099-521910-,Misc Contractual Services,E,0
6100,41,4130,521910,61000530,521910,,6100-41-41-4130-413020-000000-099-521910-,Misc Contractual Services,E,0
6100,41,4130,521910,61414028,521910,,6100-41-41-4130-413040-000000-000-521910-,Misc Contractual Services,E,0
6100,41,4130,521910,61414063,521910,,6100-41-41-4130-413001-000000-000-521910-,Misc Contractual Services,E,5398
6100,41,4130,521910,61414064,521910,,6100-41-41-4130-413002-000000-000-521910-,Misc Contractual Services,E,4000
6100,41,4130,521910,61414065,521910,,6100-41-41-4130-413003-000000-000-521910-,Misc Contractual Services,E,71800
6100,41,4130,522000,61000510,522000,,6100-41-41-4130-413001-000000-099-522000-,Motor Fuels & Lubrcnts,E,0
6100,41,4130,522000,61000540,522000,,6100-41-41-4130-413050-000000-099-522000-,Motor Fuels & Lubrcnts,E,0
6100,41,4130,522000,61414036,522000,,6100-41-41-4130-413050-000000-002-522000-,Motor Fuels & Lubrcnts,E,0
6100,41,4130,522000,61414037,522000,,6100-41-41-4130-413050-000000-000-522000-,Motor Fuels & Lubrcnts,E,1500
6100,41,4130,522000,61414063,522000,,6100-41-41-4130-413001-000000-000-522000-,Motor Fuels & Lubrcnts,E,3829
6100,41,4130,522210,61414037,522210,,6100-41-41-4130-413050-000000-000-522210-,Specialty Departmental Supplie,E,1074
6100,41,4130,522210,61414063,522210,,6100-41-41-4130-413001-000000-000-522210-,Specialty Departmental Supplie,E,10100
6100,41,4130,522210,61414065,522210,,6100-41-41-4130-413003-000000-000-522210-,Specialty Departmental Supplie,E,200
6100,41,4130,522220,61000540,522220,,6100-41-41-4130-413050-000000-099-522220-,Equipment Maintenance,E,0
6100,41,4130,522230,61414063,522230,,6100-41-41-4130-413001-000000-000-522230-,Sm Tools & Expnd Eqpt,E,206
6100,41,4130,522240,61000140,522240,,6100-41-41-4130-413002-000000-004-522240-,Office Supplies,E,0
6100,41,4130,522240,61000510,522240,,6100-41-41-4130-413001-000000-099-522240-,Office Supplies,E,0
6100,41,4130,522240,61000540,522240,,6100-41-41-4130-413050-000000-099-522240-,Office Supplies,E,0
6100,41,4130,522240,61414037,522240,,6100-41-41-4130-413050-000000-000-522240-,Office Supplies,E,2590
6100,41,4130,522240,61414063,522240,,6100-41-41-4130-413001-000000-000-522240-,Office Supplies,E,2817
6100,41,4130,522240,61414064,522240,,6100-41-41-4130-413002-000000-000-522240-,Office Supplies,E,2000
6100,41,4130,522250,61000540,522250,,6100-41-41-4130-413050-000000-099-522250-,Technology Services,E,0
6100,41,4130,522250,61414037,522250,,6100-41-41-4130-413050-000000-000-522250-,Technology Services,E,2147
6100,41,4130,522250,61414064,522250,,6100-41-41-4130-413002-000000-000-522250-,Technology Services,E,2000
6100,41,4130,522500,61000140,522500,,6100-41-41-4130-413002-000000-004-522500-,Telecommunications,E,0
6100,41,4130,522500,61000510,522500,,6100-41-41-4130-413001-000000-099-522500-,Telecommunications,E,0
6100,41,4130,522500,61000520,522500,,6100-41-41-4130-413003-000000-099-522500-,Telecommunications,E,0
6100,41,4130,522500,61000530,522500,,6100-41-41-4130-413020-000000-099-522500-,Telecommunications,E,0
6100,41,4130,522500,61000540,522500,,6100-41-41-4130-413050-000000-099-522500-,Telecommunications,E,0
6100,41,4130,522500,61414037,522500,,6100-41-41-4130-413050-000000-000-522500-,Telecommunications,E,13304
6100,41,4130,522500,61414063,522500,,6100-41-41-4130-413001-000000-000-522500-,Telecommunications,E,6402
6100,41,4130,522500,61414064,522500,,6100-41-41-4130-413002-000000-000-522500-,Telecommunications,E,2940
6100,41,4130,522500,61414065,522500,,6100-41-41-4130-413003-000000-000-522500-,Telecommunications,E,885
6100,41,4130,522500,61414066,522500,,6100-41-41-4130-413020-000000-000-522500-,Telecommunications,E,1596
6100,41,4130,522510,61000510,522510,,6100-41-41-4130-413001-000000-099-522510-,ISP Telecommunications,E,0
6100,41,4130,522510,61000520,522510,,6100-41-41-4130-413003-000000-099-522510-,ISP Telecommunications,E,0
6100,41,4130,522510,61000530,522510,,6100-41-41-4130-413020-000000-099-522510-,ISP Telecommunications,E,0
6100,41,4130,522510,61000540,522510,,6100-41-41-4130-413050-000000-099-522510-,ISP Telecommunications,E,0
6100,41,4130,522510,61414037,522510,,6100-41-41-4130-413050-000000-000-522510-,ISP Telecommunications,E,3069
6100,41,4130,522510,61414063,522510,,6100-41-41-4130-413001-000000-000-522510-,ISP Telecommunications,E,2438
6100,41,4130,522510,61414064,522510,,6100-41-41-4130-413002-000000-000-522510-,ISP Telecommunications,E,1279
6100,41,4130,522510,61414065,522510,,6100-41-41-4130-413003-000000-000-522510-,ISP Telecommunications,E,236
6100,41,4130,522510,61414066,522510,,6100-41-41-4130-413020-000000-000-522510-,ISP Telecommunications,E,236
6100,41,4130,522510,61414119,522510,,6100-41-41-4130-413002-000000-099-522510-,ISP Telecommunications,E,0
6100,41,4130,523000,61414063,523000,,6100-41-41-4130-413001-000000-000-523000-,ISP Insurance Premiums,E,12317
6100,41,4130,523010,61000140,523010,,6100-41-41-4130-413002-000000-004-523010-,ISP Insurance Administration,E,0
6100,41,4130,523010,61000510,523010,,6100-41-41-4130-413001-000000-099-523010-,ISP Insurance Administration,E,0
6100,41,4130,523010,61000520,523010,,6100-41-41-4130-413003-000000-099-523010-,ISP Insurance Administration,E,0
6100,41,4130,523010,61000530,523010,,6100-41-41-4130-413020-000000-099-523010-,ISP Insurance Administration,E,0
6100,41,4130,523010,61000540,523010,,6100-41-41-4130-413050-000000-099-523010-,ISP Insurance Administration,E,0
6100,41,4130,523010,61414037,523010,,6100-41-41-4130-413050-000000-000-523010-,ISP Insurance Administration,E,3033
6100,41,4130,523010,61414063,523010,,6100-41-41-4130-413001-000000-000-523010-,ISP Insurance Administration,E,2478
6100,41,4130,523010,61414064,523010,,6100-41-41-4130-413002-000000-000-523010-,ISP Insurance Administration,E,1933
6100,41,4130,523010,61414065,523010,,6100-41-41-4130-413003-000000-000-523010-,ISP Insurance Administration,E,555
6100,41,4130,523010,61414066,523010,,6100-41-41-4130-413020-000000-000-523010-,ISP Insurance Administration,E,555
6100,41,4130,523520,61000510,523520,,6100-41-41-4130-413001-000000-099-523520-,Fuel Taxes - Diesel,E,0
6100,41,4130,523520,61414036,523520,,6100-41-41-4130-413050-000000-002-523520-,Fuel Taxes - Diesel,E,0
6100,41,4130,523520,61414063,523520,,6100-41-41-4130-413001-000000-000-523520-,Fuel Taxes - Diesel,E,6
6100,41,4130,529000,61000510,529000,,6100-41-41-4130-413001-000000-099-529000-,Travel & Meetings,E,0
6100,41,4130,529000,61000540,529000,,6100-41-41-4130-413050-000000-099-529000-,Travel & Meetings,E,0
6100,41,4130,529000,61414037,529000,,6100-41-41-4130-413050-000000-000-529000-,Travel & Meetings,E,17507
6100,41,4130,529000,61414063,529000,,6100-41-41-4130-413001-000000-000-529000-,Travel & Meetings,E,11000
6100,41,4130,529000,61414064,529000,,6100-41-41-4130-413002-000000-000-529000-,Travel & Meetings,E,6400
6100,41,4130,529000,61414065,529000,,6100-41-41-4130-413003-000000-000-529000-,Travel & Meetings,E,1590
6100,41,4130,529000,61414066,529000,,6100-41-41-4130-413020-000000-000-529000-,Travel & Meetings,E,1879
6100,41,4130,529020,61000510,529020,,6100-41-41-4130-413001-000000-099-529020-,Training Conf & Meetings,E,0
6100,41,4130,529020,61000540,529020,,6100-41-41-4130-413050-000000-099-529020-,Training Conf & Meetings,E,0
6100,41,4130,529020,61414037,529020,,6100-41-41-4130-413050-000000-000-529020-,Training Conf & Meetings,E,8715
6100,41,4130,529020,61414063,529020,,6100-41-41-4130-413001-000000-000-529020-,Training Conf & Meetings,E,3330
6100,41,4130,529020,61414064,529020,,6100-41-41-4130-413002-000000-000-529020-,Training Conf & Meetings,E,1000
6100,41,4130,529020,61414065,529020,,6100-41-41-4130-413003-000000-000-529020-,Training Conf & Meetings,E,345
6100,41,4130,529020,61414066,529020,,6100-41-41-4130-413020-000000-000-529020-,Training Conf & Meetings,E,540
6100,41,4130,529030,61000140,529030,,6100-41-41-4130-413002-000000-004-529030-,Postage,E,0
6100,41,4130,529030,61000510,529030,,6100-41-41-4130-413001-000000-099-529030-,Postage,E,0
6100,41,4130,529030,61000540,529030,,6100-41-41-4130-413050-000000-099-529030-,Postage,E,0
6100,41,4130,529030,61414037,529030,,6100-41-41-4130-413050-000000-000-529030-,Postage,E,35016
6100,41,4130,529030,61414063,529030,,6100-41-41-4130-413001-000000-000-529030-,Postage,E,824
6100,41,4130,529030,61414064,529030,,6100-41-41-4130-413002-000000-000-529030-,Postage,E,50
6100,41,4130,529030,61414065,529030,,6100-41-41-4130-413003-000000-000-529030-,Postage,E,500
6100,41,4130,529030,61414066,529030,,6100-41-41-4130-413020-000000-000-529030-,Postage,E,300
6100,41,4130,529040,61000140,529040,,6100-41-41-4130-413002-000000-004-529040-,Printing & Publishing,E,0
6100,41,4130,529040,61000510,529040,,6100-41-41-4130-413001-000000-099-529040-,Printing & Publishing,E,0
6100,41,4130,529040,61414037,529040,,6100-41-41-4130-413050-000000-000-529040-,Printing & Publishing,E,29319
6100,41,4130,529040,61414063,529040,,6100-41-41-4130-413001-000000-000-529040-,Printing & Publishing,E,14000
6100,41,4130,529040,61414064,529040,,6100-41-41-4130-413002-000000-000-529040-,Printing & Publishing,E,5000
6100,41,4130,529040,61414065,529040,,6100-41-41-4130-413003-000000-000-529040-,Printing & Publishing,E,500
6100,41,4130,529040,61414066,529040,,6100-41-41-4130-413020-000000-000-529040-,Printing & Publishing,E,530
6100,41,4130,529050,61000510,529050,,6100-41-41-4130-413001-000000-099-529050-,"Dues,Subscr, & Prof Lic",E,0
6100,41,4130,529050,61000530,529050,,6100-41-41-4130-413020-000000-099-529050-,"Dues,Subscr, & Prof Lic",E,0
6100,41,4130,529050,61000540,529050,,6100-41-41-4130-413050-000000-099-529050-,"Dues,Subscr, & Prof Lic",E,0
6100,41,4130,529050,61414037,529050,,6100-41-41-4130-413050-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,4127
6100,41,4130,529050,61414063,529050,,6100-41-41-4130-413001-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,5175
6100,41,4130,529050,61414064,529050,,6100-41-41-4130-413002-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,1140
6100,41,4130,529050,61414065,529050,,6100-41-41-4130-413003-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,79
6100,41,4130,529050,61414066,529050,,6100-41-41-4130-413020-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,699
6100,41,4130,529999,61000510,529999,,6100-41-41-4130-413001-000000-099-529999-,Pcard expense - unallocated,E,0
6100,41,4130,560100,61000510,560100,,6100-41-41-4130-413001-000000-099-560100-,Reimbursed Expenses,E,0
6100,41,4130,560100,61000520,560100,,6100-41-41-4130-413003-000000-099-560100-,Reimbursed Expenses,E,0
6100,41,4130,560100,61000530,560100,,6100-41-41-4130-413020-000000-099-560100-,Reimbursed Expenses,E,0
6100,41,4130,560100,61000540,560100,,6100-41-41-4130-413050-000000-099-560100-,Reimbursed Expenses,E,0
6100,41,4130,560100,61414037,560100,,6100-41-41-4130-413050-000000-000-560100-,Departmental Charges,E,-1100210
6100,41,4130,560100,61414063,560100,,6100-41-41-4130-413001-000000-000-560100-,Departmental Charges,E,-1082209
6100,41,4130,560100,61414064,560100,,6100-41-41-4130-413002-000000-000-560100-,Departmental Charges,E,-329624
6100,41,4130,560100,61414065,560100,,6100-41-41-4130-413003-000000-000-560100-,Departmental Charges,E,-132204
6100,41,4130,560100,61414066,560100,,6100-41-41-4130-413020-000000-000-560100-,Departmental Charges,E,-127829
6100,41,4130,570200,61414037,570200,,6100-41-41-4130-413050-000000-000-570200-,Unexpendable Appropriations,E,28787
6100,41,4130,570200,61414064,570200,,6100-41-41-4130-413002-000000-000-570200-,Unexpendable Appropriations,E,4114
6100,41,4130,570200,61414065,570200,,6100-41-41-4130-413003-000000-000-570200-,Unexpendable Appropriations,E,1334
6100,41,4130,570200,61414066,570200,,6100-41-41-4130-413020-000000-000-570200-,Unexpendable Appropriations,E,728
6100,41,4140,510100,61000280,510100,,6100-41-41-4140-414030-000000-004-510100-,Salaries & Wages - Regular,E,0
6100,41,4140,510100,61000550,510100,,6100-41-41-4140-414020-000000-001-510100-,Salaries & Wages - Regular,E,0
6100,41,4140,510100,61000580,510100,,6100-41-41-4140-414010-000000-004-510100-,Salaries & Wages - Regular,E,0
6100,41,4140,510100,61414067,510100,,6100-41-41-4140-414010-000000-000-510100-,Salaries & Wages - Regular,E,774443
6100,41,4140,510100,61414068,510100,,6100-41-41-4140-414020-000000-000-510100-,Salaries & Wages - Regular,E,688949
6100,41,4140,510100,61414069,510100,,6100-41-41-4140-414030-000000-000-510100-,Salaries & Wages - Regular,E,826648
6100,41,4140,510140,61000280,510140,,6100-41-41-4140-414030-000000-004-510140-,Overtime,E,0
6100,41,4140,510140,61000550,510140,,6100-41-41-4140-414020-000000-001-510140-,Overtime,E,0
6100,41,4140,510140,61000580,510140,,6100-41-41-4140-414010-000000-004-510140-,Overtime,E,0
6100,41,4140,510140,61414067,510140,,6100-41-41-4140-414010-000000-000-510140-,Overtime,E,5848
6100,41,4140,510140,61414068,510140,,6100-41-41-4140-414020-000000-000-510140-,Overtime,E,0
6100,41,4140,510140,61414069,510140,,6100-41-41-4140-414030-000000-000-510140-,Overtime,E,0
6100,41,4140,510150,61000280,510150,,6100-41-41-4140-414030-000000-004-510150-,Salary & Wage - Temp,E,0
6100,41,4140,510150,61414067,510150,,6100-41-41-4140-414010-000000-000-510150-,Salary & Wage - Temp,E,0
6100,41,4140,510150,61414069,510150,,6100-41-41-4140-414030-000000-000-510150-,Salary & Wage - Temp,E,0
6100,41,4140,510195,61414067,510195,,6100-41-41-4140-414010-000000-000-510195-,Employee Merit Pay,E,15606
6100,41,4140,510195,61414068,510195,,6100-41-41-4140-414020-000000-000-510195-,Employee Merit Pay,E,15855
6100,41,4140,510195,61414069,510195,,6100-41-41-4140-414030-000000-000-510195-,Employee Merit Pay,E,14832
6100,41,4140,515130,61000280,515130,,6100-41-41-4140-414030-000000-004-515130-,Social Security Tax,E,0
6100,41,4140,515130,61000550,515130,,6100-41-41-4140-414020-000000-001-515130-,Social Security Tax,E,0
6100,41,4140,515130,61000580,515130,,6100-41-41-4140-414010-000000-004-515130-,Social Security Tax,E,0
6100,41,4140,515130,61414067,515130,,6100-41-41-4140-414010-000000-000-515130-,Social Security Tax,E,59692
6100,41,4140,515130,61414068,515130,,6100-41-41-4140-414020-000000-000-515130-,Social Security Tax,E,54454
6100,41,4140,515130,61414069,515130,,6100-41-41-4140-414030-000000-000-515130-,Social Security Tax,E,64373
6100,41,4140,515140,61000280,515140,,6100-41-41-4140-414030-000000-004-515140-,Empl Retirement Expns,E,0
6100,41,4140,515140,61000550,515140,,6100-41-41-4140-414020-000000-001-515140-,Empl Retirement Expns,E,0
6100,41,4140,515140,61000580,515140,,6100-41-41-4140-414010-000000-004-515140-,Empl Retirement Expns,E,0
6100,41,4140,515140,61414067,515140,,6100-41-41-4140-414010-000000-000-515140-,Empl Retirement Expns,E,55939
6100,41,4140,515140,61414068,515140,,6100-41-41-4140-414020-000000-000-515140-,Empl Retirement Expns,E,51037
6100,41,4140,515140,61414069,515140,,6100-41-41-4140-414030-000000-000-515140-,Empl Retirement Expns,E,60310
6100,41,4140,515150,61414067,515150,,6100-41-41-4140-414010-000000-000-515150-,Empl Insurance Premium,E,74796
6100,41,4140,515150,61414068,515150,,6100-41-41-4140-414020-000000-000-515150-,Empl Insurance Premium,E,129740
6100,41,4140,515150,61414069,515150,,6100-41-41-4140-414030-000000-000-515150-,Empl Insurance Premium,E,62330
6100,41,4140,515160,61414067,515160,,6100-41-41-4140-414010-000000-000-515160-,Retiree Insurance Premium,E,6742
6100,41,4140,515190,61000280,515190,,6100-41-41-4140-414030-000000-004-515190-,401K Retirement,E,0
6100,41,4140,515190,61000550,515190,,6100-41-41-4140-414020-000000-001-515190-,401K Retirement,E,0
6100,41,4140,515190,61000580,515190,,6100-41-41-4140-414010-000000-004-515190-,401K Retirement,E,0
6100,41,4140,515190,61414067,515190,,6100-41-41-4140-414010-000000-000-515190-,401K Retirement,E,23409
6100,41,4140,515190,61414068,515190,,6100-41-41-4140-414020-000000-000-515190-,401K Retirement,E,21354
6100,41,4140,515190,61414069,515190,,6100-41-41-4140-414030-000000-000-515190-,401K Retirement,E,25244
6100,41,4140,520020,61414067,520020,,6100-41-41-4140-414010-000000-000-520020-,ISP Workmens Compensation,E,9885
6100,41,4140,520020,61414068,520020,,6100-41-41-4140-414020-000000-000-520020-,ISP Workmens Compensation,E,17299
6100,41,4140,520020,61414069,520020,,6100-41-41-4140-414030-000000-000-520020-,ISP Workmens Compensation,E,9885
6100,41,4140,520030,61000550,520030,,6100-41-41-4140-414020-000000-001-520030-,Uniforms-Prot Clothing,E,0
6100,41,4140,520030,61414067,520030,,6100-41-41-4140-414010-000000-000-520030-,Uniforms-Prot Clothing,E,0
6100,41,4140,520030,61414068,520030,,6100-41-41-4140-414020-000000-000-520030-,Uniforms-Prot Clothing,E,2185
6100,41,4140,520050,61414067,520050,,6100-41-41-4140-414010-000000-000-520050-,Auto & Othr Allowances,E,1000
6100,41,4140,520050,61414068,520050,,6100-41-41-4140-414020-000000-000-520050-,Auto & Othr Allowances,E,132
6100,41,4140,520050,61414069,520050,,6100-41-41-4140-414030-000000-000-520050-,Auto & Othr Allowances,E,1900
6100,41,4140,520060,61414067,520060,,6100-41-41-4140-414010-000000-000-520060-,Meals and Subsistence,E,0
6100,41,4140,520060,61414068,520060,,6100-41-41-4140-414020-000000-000-520060-,Meals and Subsistence,E,1103
6100,41,4140,520110,61414067,520110,,6100-41-41-4140-414010-000000-000-520110-,M&R Equipment,E,4200
6100,41,4140,520110,61414069,520110,,6100-41-41-4140-414030-000000-000-520110-,M&R Equipment,E,3700
6100,41,4140,520150,61414069,520150,,6100-41-41-4140-414030-000000-000-520150-,M&R-Communication Eqpt,E,60000
6100,41,4140,520160,61414067,520160,,6100-41-41-4140-414010-000000-000-520160-,ISP M&R-Communication Eqp,E,508
6100,41,4140,520160,61414069,520160,,6100-41-41-4140-414030-000000-000-520160-,ISP M&R-Communication Eqp,E,1525
6100,41,4140,520210,61000580,520210,,6100-41-41-4140-414010-000000-004-520210-,Advertising,E,0
6100,41,4140,520210,61414067,520210,,6100-41-41-4140-414010-000000-000-520210-,Advertising,E,516490
6100,41,4140,520210,61414068,520210,,6100-41-41-4140-414020-000000-000-520210-,Advertising,E,1705
6100,41,4140,520220,61000560,520220,,6100-41-41-4140-414020-000000-004-520220-,Prof & Technical Services,E,0
